Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA ESTER DE LIMA 745 - APT 303 - SANTA CRUZ - 31150-610 - BELO HORIZONTE - MG;SANTA CRUZ;2020;413,9;86,03;86,03;P3;0,06623;AP;RESIDENCIAL;284415,18;8532,45;ZAP;10/12/2021 10:39
RUA ESTORIL 61 - BLOCO 17 APT 303 - SAO FRANCISCO - 31255-190 - BELO HORIZONTE - MG;SAO FRANCISCO;1993;9594,88;52,48;52,48;P2;0,0037;AP;RESIDENCIAL;160526,26;4815,78;ZAR2;09/12/2021 18:11
RUA EUGENIO SALES 456 - CASA 01 - COPACABANA - 31550-240 - BELO HORIZONTE - MG;COPACABANA;2016;360;159,17;159,17;P3;0,5;CA;RESIDENCIAL;431905,2;12957,15;ZAR2;17/12/2021 14:28
RUA EUNICE LUCCHESI 178 - CASA 02 - DIAMANTE - 30660-220 - BELO HORIZONTE - MG;DIAMANTE;2021;400,28;140,23;140,23;P3;0,3072;CA;RESIDENCIAL;515000;15450;ZAP;10/12/2021 01:23
RUA EXPEDICIONARIO HERENY DA COSTA 110 - CAICARA ADELAIDE - 30770-300 - BELO HORIZONTE - MG;CAICARA ADELAIDE;1977;198;141;141;P3;1;CA;RESIDENCIAL;318379;19102,74;ZAP;07/12/2021 11:06
RUA EXPEDICIONARIO NILO MORAIS PINHEIRO 660 - CASA 10 - OURO PRETO - 31310-060 - BELO HORIZONTE - MG;OURO PRETO;2008;10008;146,02;146,02;P5;0,02845;CA;RESIDENCIAL;1300000;39000;ZAR1;06/12/2021 16:54
RUA EXPEDICIONARIO WALDEMAR PEDRO - SANTA LUCIA - 30350-830 - BELO HORIZONTE - MG;SANTA LUCIA;0;380;0;0;TE;1;LV;TERRITORIAL;564300;135432;ZAR1;21/12/2021 09:37
RUA FABIO COURI 234 - APT 502 - LUXEMBURGO - 30380-560 - BELO HORIZONTE - MG;LUXEMBURGO;1998;2283;220,11;220,11;P5;0,039304;AP;RESIDENCIAL;1000000;30000;ZAR2;16/12/2021 00:00
RUA FELIPE DOS SANTOS 344 - APT 201 - LOURDES - 30180-160 - BELO HORIZONTE - MG;LOURDES;1974;648;199,46;598,38;P3;0,143494;AP;RESIDENCIAL;883310;79497,9;ZCBH;01/12/2021 12:23
RUA FELIPE DOS SANTOS 385 - APT 1101 - LOURDES - 30180-160 - BELO HORIZONTE - MG;LOURDES;1990;1176;418,85;418,85;P5;0,06454;AP;RESIDENCIAL;2600000;78000;ZCBH;09/12/2021 13:56
RUA FELIPE DOS SANTOS 760 - APT 2702 BLOCO 2 - SANTO AGOSTINHO - 30180-165 - BELO HORIZONTE - MG;SANTO AGOSTINHO;2011;5801;296,28;296,28;P5;0,00684;AP;RESIDENCIAL;2178580,91;65357,42;ZCBH;06/12/2021 18:23
RUA FERNANDES TOURINHO 221 - APT 1106 - SAVASSI - 30112-000 - BELO HORIZONTE - MG;SAVASSI;2020;1921,8;143,33;143,33;P4;0,011505;AP;RESIDENCIAL;1080000;32400;ZCBH;16/12/2021 16:36
RUA FERNANDES TOURINHO 422 - APT 301 - SAVASSI - 30112-004 - BELO HORIZONTE - MG;SAVASSI;1964;560;97;97;P3;0,111104;AP;RESIDENCIAL;740825;22224,75;ZCBH;06/12/2021 15:26
RUA FERNANDES TOURINHO 569 - APT 1002 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;166,01;166,01;P5;0,019714;AP;RESIDENCIAL;1334000;40020;ZCBH;21/12/2021 11:24
RUA FERNANDES TOURINHO 569 - APT 1102 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;166,01;332,02;P5;0,019714;AP;RESIDENCIAL;1210000;72600;ZCBH;15/12/2021 14:00
RUA FERNANDES TOURINHO 569 - APT 1301 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;317,5;317,5;P5;0,037703;AP;RESIDENCIAL;3569000;107070;ZCBH;16/12/2021 10:53
RUA FERNANDES TOURINHO 569 - APT 1302 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;228,95;228,95;P5;0,027188;AP;RESIDENCIAL;2548000;76440;ZCBH;21/12/2021 11:45
RUA FERNANDES TOURINHO 569 - APT 701 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;246,16;246,16;P5;0,029232;AP;RESIDENCIAL;1915000;57450;ZCBH;16/12/2021 11:20
RUA FERNANDES TOURINHO 569 - APT 702 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;166,01;166,01;P5;0,019714;AP;RESIDENCIAL;1357000;40710;ZCBH;15/12/2021 09:28
RUA FERNANDES TOURINHO 569 - APT 804 - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;246,16;246,16;P5;0,029232;AP;RESIDENCIAL;2150000;64500;ZCBH;07/12/2021 15:42
RUA FERNANDES TOURINHO 569 - GARAGE 70 PAVMTO 3º - SAVASSI - 30112-002 - BELO HORIZONTE - MG;SAVASSI;2020;1440;16,32;16,32;P5;0,001938;VR;RESIDENCIAL;78825,6;2364,76;ZCBH;21/12/2021 11:20
RUA FIDELIS MARTINS 41 - APT 201 - BURITIS - 30575-090 - BELO HORIZONTE - MG;BURITIS;2012;591;103,28;413,12;P3;0,079809;AP;RESIDENCIAL;360000;21600;ZAR2;27/12/2021 00:00
RUA FLAVITA BRETAS 79 - APT 801 - LUXEMBURGO - 30380-410 - BELO HORIZONTE - MG;LUXEMBURGO;2010;1830;368,86;368,86;P5;0,06647;AP;RESIDENCIAL;1900000;57000;ZAR2;16/12/2021 17:48
RUA FLOR DE GUAMBE 60 - APT 301 - UNIAO - 31160-290 - BELO HORIZONTE - MG;UNIAO;1998;480;150,85;301,7;P3;0,134211;AP;RESIDENCIAL;540000;32400;ZAP;03/12/2021 11:29
RUA FLOR DE JEQUITIBA 166 - APT 201 - UNIAO - 31160-280 - BELO HORIZONTE - MG;UNIAO;2000;411,2;141,5;141,5;P3;0,13;AP;RESIDENCIAL;490000;14700;ZAP;02/12/2021 11:25
RUA FLOR DE JEQUITIBA 85 - APT 201 - UNIAO - 31160-280 - BELO HORIZONTE - MG;UNIAO;2010;960;152,05;152,05;P3;0,05232;AP;RESIDENCIAL;750000;22500;ZAP;14/12/2021 15:56
RUA FLOR DE JEQUITIBA 85 - APT 301 - UNIAO - 31160-280 - BELO HORIZONTE - MG;UNIAO;2010;960;122,67;122,67;P3;0,04221;AP;RESIDENCIAL;552000;16560;ZAP;16/12/2021 17:51
RUA FLORENCA 20 - APT 401 - SANTA TEREZINHA - 31365-110 - BELO HORIZONTE - MG;SANTA TEREZINHA;2016;360;106,09;106,09;P3;0,1048;AP;RESIDENCIAL;369193,2;11075,79;ZAP;09/12/2021 00:00
RUA FLORENCA 20 - APT 402 - SANTA TEREZINHA - 31365-110 - BELO HORIZONTE - MG;SANTA TEREZINHA;2016;360;106,09;106,09;P3;0,1048;AP;RESIDENCIAL;369193,2;11075,79;ZAP;07/12/2021 16:23
RUA FLORENCIO DE GODOI 59 - UNIVERSITARIO - 31255-400 - BELO HORIZONTE - MG;UNIVERSITARIO;1957;243,98;145;105;P2;1;BA;RESIDENCIAL;250000;22500;ZAR2;01/12/2021 00:00
RUA FORTUNATO PINTO JUNIOR 144 - APT 601 BLOCO 1 - SANTA AMELIA - 31560-180 - BELO HORIZONTE - MG;SANTA AMELIA;2013;2128,75;80,19;80,19;P3;0,015929;AP;RESIDENCIAL;290000;8700;ZAP;15/12/2021 00:00
RUA FRANCA 45 - APT 401 - NOVA GRANADA - 30431-380 - BELO HORIZONTE - MG;NOVA GRANADA;2019;920,44;176,6;176,6;P4;0,056965;AP;RESIDENCIAL;550000;16500;ZAP;10/12/2021 13:42
RUA FRANCISCA SANTOS ANASTASIA 955 - APT 104 - PAQUETA - 30810-660 - BELO HORIZONTE - MG;PAQUETA;2013;2520;66,61;66,61;P3;0,022254;AP;RESIDENCIAL;330000;9900;ZAR2;21/12/2021 12:00
RUA FRANCISCA SANTOS ANASTASIA 955 - APT 702 - PAQUETA - 30810-660 - BELO HORIZONTE - MG;PAQUETA;2013;2520;56,9;56,9;P3;0,01901;AP;RESIDENCIAL;225000;6750;ZAR2;02/12/2021 00:00
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 1303 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;69,64;69,64;P4;0,001881;AP;RESIDENCIAL;308133;9243,99;ZAP;03/12/2021 08:24
RUA FRANCISCO BICALHO 1390 - APT 304 - MONSENHOR MESSIAS - 30720-476 - BELO HORIZONTE - MG;MONSENHOR MESSIAS;2001;500;70,82;70,82;P3;0,06108;AP;RESIDENCIAL;225000;6750;ZAP;10/12/2021 17:29
RUA FRANCISCO BICALHO 2210 - APT 102 - CAICARA ADELAIDE - 30720-476 - BELO HORIZONTE - MG;CAICARA ADELAIDE;1993;300;89,23;89,23;P3;0,166666;AP;RESIDENCIAL;250000;7500;ZAR2;15/12/2021 00:00
RUA FRANCISCO CASTELNAU 40 - BLOCO C4 APT 505 - NOVA CACHOEIRINHA - 31250-370 - BELO HORIZONTE - MG;NOVA CACHOEIRINHA;1981;26841;54,64;218,56;P3;0,001326;AP;RESIDENCIAL;175000;10500;ZAR2;28/12/2021 09:13
RUA FRANCISCO DESLANDES 680 - APT 902 - ANCHIETA - 30310-530 - BELO HORIZONTE - MG;ANCHIETA;1981;1884;155;155;P3;0,0213;AP;RESIDENCIAL;600000;18000;ZA;20/12/2021 14:14
RUA FRANCISCO FERNANDES DOS SANTOS 174 - APT 203 - BURITIS - 30575-290 - BELO HORIZONTE - MG;BURITIS;2012;900;116,03;116,03;P4;0,05311;AP;RESIDENCIAL;387891,9;11636,75;ZAR2;02/12/2021 09:45
RUA FRANCISCO FERNANDES DOS SANTOS 226 - APT 101 - BURITIS - 30575-290 - BELO HORIZONTE - MG;BURITIS;2012;450;178,47;178,47;P3;0,136042;AP;RESIDENCIAL;765000;22950;ZAR2;29/12/2021 00:00
RUA FRANCISCO FERNANDES DOS SANTOS 76 - APT 201 - BURITIS - 30575-290 - BELO HORIZONTE - MG;BURITIS;1999;450;129,43;129,43;P3;0,164708;AP;RESIDENCIAL;387358,1;11620,74;ZAR2;14/12/2021 15:01
RUA FRANCISCO GOMES DA ROCHA 40 - CASA 8 BLOCO 3 - HAVAI - 30570-690 - BELO HORIZONTE - MG;HAVAI;1999;4997,67;56,25;56,25;P2;0,01139;CA;RESIDENCIAL;227361,99;6820,85;ZAR2;14/12/2021 13:46
RUA FRANCISCO GOMES DA ROCHA 89 - APT 201 - HAVAI - 30570-690 - BELO HORIZONTE - MG;HAVAI;2005;506,85;102,82;102,82;P3;0,15454;AP;RESIDENCIAL;317981,13;9539,43;ZAR2;30/12/2021 00:00
RUA FRANKLIN MAGALHAES 71 - TUPI A - 31842-140 - BELO HORIZONTE - MG;TUPI A;1975;467,93;63;63;P1;1;CA;RESIDENCIAL;353675,03;10610,25;ZAR2;02/12/2021 00:00
RUA FREDERICO BRACHER JUNIOR 300 - APT 1203 - PADRE EUSTAQUIO - 30720-000 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1976;43319,12;69;69;P3;0,001318;AP;RESIDENCIAL;216730,74;6501,92;ZA;29/12/2021 00:00
RUA FREI MARTINHO BURNIER 333 - CASA 01 - PAQUETA - 31340-290 - BELO HORIZONTE - MG;PAQUETA;2005;1000;78,28;78,28;P3;0,09847;CA;RESIDENCIAL;357000;10710;ZAR2;13/12/2021 08:48
RUA FREI MARTINHO BURNIER 721 - APT 701 - PAQUETA - 31340-290 - BELO HORIZONTE - MG;PAQUETA;2016;1791;115,75;115,75;P4;0,01429;AP;RESIDENCIAL;363591,03;10907,73;ZAP;02/12/2021 17:07
RUA FREI MARTINHO BURNIER 8 - APT 404 BLOCO 1 - PAQUETA - 31340-290 - BELO HORIZONTE - MG;PAQUETA;2009;4574,42;48,66;48,66;P3;0,009439;AP;RESIDENCIAL;169000;5070;ZAR2;15/12/2021 17:35
RUA FREI MARTINHO BURNIER 8 - APT 503 BLOCO 5 - PAQUETA - 31340-290 - BELO HORIZONTE - MG;PAQUETA;2009;4574,42;78,12;78,12;P3;0,015154;AP;RESIDENCIAL;266500;7995;ZAR2;17/12/2021 14:30
RUA FREI ORLANDO 424 - APT 201 - SANTO ANDRE - 31230-120 - BELO HORIZONTE - MG;SANTO ANDRE;1983;500;95;95;P3;0,11;AP;RESIDENCIAL;280000;8400;ZAR2;02/12/2021 09:57
RUA GAMA CERQUEIRA 10 - APT 602 - NOVA SUISSA - 30421-335 - BELO HORIZONTE - MG;NOVA SUISSA;1991;892;148,3;593,2;P3;0,04578;AP;RESIDENCIAL;415000;24900;ZAP;27/12/2021 18:10
RUA GARRET 925 - BLOCO B APT 102 - JARDIM AMERICA - 30421-413 - BELO HORIZONTE - MG;JARDIM AMERICA;1999;606;95,47;95,47;P3;0,083333;AP;RESIDENCIAL;270000;8100;ZAP;30/12/2021 08:53
RUA GARRET 950 - BLOCO II APT 307 - JARDIM AMERICA - 30421-413 - BELO HORIZONTE - MG;JARDIM AMERICA;1989;1040,25;90,61;362,44;P2;0,041;AP;RESIDENCIAL;240000;14400;ZAP;27/12/2021 16:16
RUA GAVEA 358 - SALA 202 - NOVA SUISSA - 30421-340 - BELO HORIZONTE - MG;NOVA SUISSA;1997;315;64,26;64,26;P3;0,06359;SL;NAO RESIDENCIAL;176104,53;5283,13;ZAP;06/12/2021 00:00
RUA GENERAL ANDRADE NEVES 318 - APT 501 - BARROCA - 30431-076 - BELO HORIZONTE - MG;BARROCA;2020;390;119,72;119,72;P3;0,104962;AP;RESIDENCIAL;567000;17010;ZA;05/12/2021 11:52
RUA GENERAL ANDRADE NEVES 389 - APT 401 - GUTIERREZ - 30441-011 - BELO HORIZONTE - MG;GUTIERREZ;1992;480;147,25;147,25;P3;0,095784;AP;RESIDENCIAL;570000;17100;ZA;17/12/2021 18:08
RUA GENERAL CARNEIRO 196 - APT 301 - SAGRADA FAMILIA - 31030-170 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2004;325;96,57;96,57;P3;0,118564;AP;RESIDENCIAL;401932,06;12057,96;ZAP;01/12/2021 00:00
RUA GENERAL TIBURCIO 341 - APT 203 - PARAISO - 30270-070 - BELO HORIZONTE - MG;PARAISO;1978;643;97;97;P3;0,0561;AP;RESIDENCIAL;250000;7500;ZAP;02/12/2021 14:50
RUA GENOVEVA DE SOUZA 506 - APT 401 - SAGRADA FAMILIA - 31030-220 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2021;400;138,03;138,03;P3;0,10302;AP;RESIDENCIAL;640000;19200;ZAP;09/12/2021 12:15
RUA GENTIL PORTUGAL DO BRASIL 55 - APT 302 BLOCO 52 - CAMARGOS - 30520-540 - BELO HORIZONTE - MG;CAMARGOS;2013;59833,1;48,59;48,59;P3;0,00074;AP;RESIDENCIAL;188000;5640;ZAR2;23/12/2021 10:25
RUA GENTIL PORTUGAL DO BRASIL 55 - APT 501 BLOCO 60 - CAMARGOS - 30520-540 - BELO HORIZONTE - MG;CAMARGOS;2013;59833,1;54,41;54,41;P3;0,000828;AP;RESIDENCIAL;220000;6600;ZAR2;01/12/2021 00:00
RUA GERALDO LUCIO VASCONCELOS 946 - APT 602 - BURITIS - 30575-859 - BELO HORIZONTE - MG;BURITIS;2014;2219,9;120,12;120,12;P4;0,021463;AP;RESIDENCIAL;520000;15600;ZAR2;06/12/2021 10:15
RUA GERALDO MAGALHAES MASCARENHAS 125 - BELVEDERE - 30320-340 - BELO HORIZONTE - MG;BELVEDERE;1985;1088;350;350;P4;1;CA;RESIDENCIAL;4700000;141000;ZP2;22/12/2021 12:55
RUA GERALDO MAGELA DE ALMEIDA 100 - APT 803 - MANACAS - 30840-640 - BELO HORIZONTE - MG;MANACAS;2014;963,3;70,37;70,37;P3;0,02253;AP;RESIDENCIAL;280000;8400;ZAP;21/12/2021 14:34
RUA GERALDO MENEZES SOARES 446 - APT 602 - SAGRADA FAMILIA - 31030-440 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2013;1170,5;132,72;132,72;P3;0,03604;AP;RESIDENCIAL;535882,8;16076,48;ZAP;20/12/2021 10:05
RUA GERALDO OROZIMBO - TREVO - 31370-660 - BELO HORIZONTE - MG;TREVO;0;1088;0;0;TE;1;LV;TERRITORIAL;360000;86400;ZP2;21/12/2021 11:54
RUA GERMANO CHATTI - MANGABEIRAS - 30315-120 - BELO HORIZONTE - MG;MANGABEIRAS;0;381,45;0;0;TE;1;LV;TERRITORIAL;438057,18;170842,23;ZP2;01/12/2021 00:00
RUA GERSON MORETHSON 43 - APT 401 - ITAPOA - 31710-520 - BELO HORIZONTE - MG;ITAPOA;2003;397;295,79;295,79;P3;0,3232;AP;RESIDENCIAL;936707,77;28101,23;ZAP;10/12/2021 11:25
RUA GODOFREDO DE ARAUJO 382 - APT 202 - SAGRADA FAMILIA - 31035-520 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2016;400;126,51;126,51;P3;0,105742;AP;RESIDENCIAL;475255,06;14257,65;ZAP;01/12/2021 15:13
RUA GOIAS 256 - BOA VIAGEM - 30190-030 - BELO HORIZONTE - MG;BOA VIAGEM;2005;395,14;933,34;933,34;P3;0,67854;VC;NAO RESIDENCIAL;3894410;116832,3;ZHIP;10/12/2021 15:49
RUA GOIAS 317 - APT 1004 - CENTRO - 30190-030 - BELO HORIZONTE - MG;CENTRO;1967;814;121,06;242,12;P2;0,011431;AP;RESIDENCIAL;467103,69;28026,22;ZHIP;15/12/2021 17:38
RUA GOMES FREIRE 97 - APT 102 - SANTA AMELIA - 31555-170 - BELO HORIZONTE - MG;SANTA AMELIA;2016;360;104,58;418,32;P3;0,20447;AP;RESIDENCIAL;420000;25200;ZAR2;27/12/2021 00:00
RUA GONCALVES CHAVES 18 - SALA 203 - SANTA TEREZA - 31010-100 - BELO HORIZONTE - MG;SANTA TEREZA;1996;329;29,58;118,32;P2;0,063399;SL;NAO RESIDENCIAL;111000;6660;ZA;27/12/2021 15:40
RUA GONCALVES DE MELO 65 - APT 502 - CAICARAS - 31230-110 - BELO HORIZONTE - MG;CAICARAS;2017;360;207,69;207,69;P3;0,160944;AP;RESIDENCIAL;722761,2;21682,83;ZAP;13/12/2021 21:36
RUA GONCALVES DIAS 1745 - APT 1102 - LOURDES - 30140-095 - BELO HORIZONTE - MG;LOURDES;1989;1200;256,74;256,74;P4;0,0374;AP;RESIDENCIAL;1350000;40500;ZCBH;16/12/2021 00:00
RUA GONCALVES DIAS 1846 - APT 1101 - LOURDES - 30140-092 - BELO HORIZONTE - MG;LOURDES;1997;1781;159,51;159,51;P4;0,01167;AP;RESIDENCIAL;1025000;30750;ZCBH;30/12/2021 00:00
RUA GONCALVES DIAS 2299 - APT 708 - LOURDES - 30140-092 - BELO HORIZONTE - MG;LOURDES;1983;1200;58;58;P3;0,006468;AP;RESIDENCIAL;395000;11850;ZCBH;06/12/2021 14:04
RUA GONCALVES DIAS 2429 - APT 702 - SANTO AGOSTINHO - 30140-094 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1987;2325;351,35;351,35;P5;0,0303;AP;RESIDENCIAL;2715000;81450;ZCBH;23/12/2021 00:00
RUA GONCALVES DIAS 750 - APT 1004 - SAVASSI - 30140-091 - BELO HORIZONTE - MG;SAVASSI;1998;2100;206,55;206,55;P5;0,013061;AP;RESIDENCIAL;1250000;37500;ZCBH;01/12/2021 11:10
RUA GONCALVES FERREIRA 178 - APT 303 - UNIVERSITARIO - 31255-430 - BELO HORIZONTE - MG;UNIVERSITARIO;2021;540;48,59;48,59;P3;0,068152;AP;RESIDENCIAL;207500;6225;ZAR2;07/12/2021 08:49
RUA GRANADA 38 - APT 201 - COLEGIO BATISTA - 31110-370 - BELO HORIZONTE - MG;COLEGIO BATISTA;2020;477,5;89,25;89,25;P3;0,077394;AP;RESIDENCIAL;338000;10140;ZAR2;15/12/2021 00:00
RUA GUAICUI 594 - APT 1301 - LUXEMBURGO - 30380-342 - BELO HORIZONTE - MG;LUXEMBURGO;2016;4428;139,81;139,81;P4;0,00535;AP;RESIDENCIAL;640000;19200;ZAR1;23/12/2021 00:00
RUA GUAICUI 594 - APT 1912 - LUXEMBURGO - 30380-342 - BELO HORIZONTE - MG;LUXEMBURGO;2016;4428;140,33;140,33;P4;0,00537;AP;RESIDENCIAL;680000;20400;ZAR1;01/12/2021 00:00
RUA GUANABARA 363 - APT 301 - URCA - 31360-360 - BELO HORIZONTE - MG;URCA;2019;1286,85;76,54;76,54;P3;0,02694;AP;RESIDENCIAL;199530,66;5985,91;ZAP;14/12/2021 10:05
RUA GUANABARA 363 - APT 304 - URCA - 31360-360 - BELO HORIZONTE - MG;URCA;2019;1286,85;84,04;336,16;P3;0,02958;AP;RESIDENCIAL;257000;15420;ZAP;27/12/2021 00:00
RUA GUANABARA 363 - APT 401 - URCA - 31360-360 - BELO HORIZONTE - MG;URCA;2019;1286,85;112,45;112,45;P3;0,03958;AP;RESIDENCIAL;293143,75;8794,31;ZAP;10/12/2021 10:05
RUA GUARANESIA 163 - APT 604 - COLEGIO BATISTA - 31110-170 - BELO HORIZONTE - MG;COLEGIO BATISTA;1982;813;112;112;P3;0,032445;AP;RESIDENCIAL;313000;9390;ZAP;09/12/2021 12:53
RUA GUARARAPES 105 - CASA 03 - GLORIA - 30870-180 - BELO HORIZONTE - MG;GLORIA;1964;360;41,89;41,89;P3;0,18504;CA;RESIDENCIAL;114708,38;3441,25;ZAP;14/12/2021 10:31
RUA GUARARAPES 632 - APT 1 - NOVO GLORIA - 30870-180 - BELO HORIZONTE - MG;NOVO GLORIA;2002;378;76,62;76,62;P2;0,151032;AP;RESIDENCIAL;220000;6600;ZAP;23/12/2021 13:38
RUA GUARATINGA 137 - APT 601 - SION - 30315-430 - BELO HORIZONTE - MG;SION;2008;360;192,75;192,75;P4;0,150917;AP;RESIDENCIAL;677956,88;20338,7;ZA;09/12/2021 10:11
RUA GUILHERME DE ALMEIDA 59 - APT 801 - SANTO ANTONIO - 30350-230 - BELO HORIZONTE - MG;SANTO ANTONIO;1989;1657;141,35;141,35;P3;0,035714;AP;RESIDENCIAL;602083,15;18062,49;ZA;21/12/2021 11:20
RUA GUMERCINDO COUTO E SILVA 576 - CASA 1 - ITAPOA - 31710-050 - BELO HORIZONTE - MG;ITAPOA;1982;360;72;72;P3;0,19998;AP;RESIDENCIAL;210000;6300;ZAP;22/12/2021 00:00
RUA GUSTAVO LADEIRA 11 - APT 102 BLOCO TORRE 2 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;103,2;103,2;P4;0,001831;AP;RESIDENCIAL;410000;12300;ZAR2;23/12/2021 15:03
RUA GUSTAVO LADEIRA 11 - APT 1204 BLOCO TORRE 1 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;71,32;71,32;P4;0,001264;AP;RESIDENCIAL;276000;8280;ZAR2;14/12/2021 12:25
RUA GUSTAVO LADEIRA 11 - APT 1206 BLOCO TORRE 6 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;88,41;88,41;P4;0,001372;AP;RESIDENCIAL;315000;9450;ZAR2;15/12/2021 00:00
RUA GUSTAVO LADEIRA 11 - APT 1502 BLOCO TORRE 1 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;119,73;119,73;P4;0,002122;AP;RESIDENCIAL;550000;16500;ZAR2;06/12/2021 00:00
RUA GUSTAVO LADEIRA 11 - APT 602 BLOCO TORRE 5 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;88,41;353,64;P4;0,001672;AP;RESIDENCIAL;320000;19200;ZAR2;26/12/2021 11:21
RUA GUSTAVO LADEIRA 11 - APT 901 BLOCO TORRE 2 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;94,23;94,23;P4;0,001672;AP;RESIDENCIAL;345000;10350;ZAR2;15/12/2021 00:00
RUA HELENA ABDALLA 25 - APT 1102 - LUXEMBURGO - 30380-550 - BELO HORIZONTE - MG;LUXEMBURGO;2003;3314,12;160,71;160,71;P4;0,015445;AP;RESIDENCIAL;640000;19200;ZAR2;09/12/2021 16:49
RUA HELENA ABDALLA 25 - APT 1501 - LUXEMBURGO - 30380-550 - BELO HORIZONTE - MG;LUXEMBURGO;2003;3314,12;160,71;160,71;P4;0,015445;AP;RESIDENCIAL;640000;19200;ZAR2;14/12/2021 16:04
RUA HELENA ABDALLA 97 - APT 502 - LUXEMBURGO - 30380-550 - BELO HORIZONTE - MG;LUXEMBURGO;2005;1074,8;155,18;155,18;P3;0,0587;AP;RESIDENCIAL;800000;24000;ZAR2;03/12/2021 10:03
RUA HELENA MESQUITA 255 - APT 201 - NOVA SUISSA - 30421-115 - BELO HORIZONTE - MG;NOVA SUISSA;2007;612,5;104,33;104,33;P3;0,05392;AP;RESIDENCIAL;350000;10500;ZAP;01/12/2021 11:06
RUA HELIA RICALDONI DE FREITAS 535 - SERRANO - 30882-650 - BELO HORIZONTE - MG;SERRANO;2016;360;489,5;979;P4;1;CA;RESIDENCIAL;829998,94;99599,84;ZAP;09/12/2021 17:57
RUA HELIO LAZZAROTTI 130 - CASA 03 - ALTO CAICARAS - 30750-270 - BELO HORIZONTE - MG;ALTO CAICARAS;2009;300;103,25;103,25;P3;0,25;CA;RESIDENCIAL;200735,75;6022,07;ZAR2;16/12/2021 00:00
RUA HELIO LAZZAROTTI 420 - APT 301 - ALTO CAICARAS - 30750-270 - BELO HORIZONTE - MG;ALTO CAICARAS;2004;532,5;91,88;91,88;P3;0,075237;AP;RESIDENCIAL;278102,38;8343,07;ZAR2;15/12/2021 00:00
RUA HELIO PELLEGRINO 70 - BLOCO 3 APT 304 - SAO JOAO BATISTA - 31515-350 - BELO HORIZONTE - MG;SAO JOAO BATISTA;1999;4635,48;51,59;103,18;P2;0,010412;AP;RESIDENCIAL;139999,91;8399,98;ZAP;06/12/2021 12:38
RUA HELIUM 281 - APT 201 - NOVA FLORESTA - 31140-280 - BELO HORIZONTE - MG;NOVA FLORESTA;1981;300;105;105;P3;0,161135;AP;RESIDENCIAL;290000;8700;ZAP;30/12/2021 00:00
RUA HENRIQUE BURNIER 188 - APT 301 - GRAJAU - 30431-202 - BELO HORIZONTE - MG;GRAJAU;1978;379;298,96;298,96;P3;0,37;AP;RESIDENCIAL;603420,86;18102,62;ZA;17/12/2021 13:04
RUA HENRIQUE DINIZ 643 - BLOCO A1 APT 703 - NOVA CACHOEIRINHA - 31250-620 - BELO HORIZONTE - MG;NOVA CACHOEIRINHA;1981;26841;90,61;362,44;P3;0,001895;AP;RESIDENCIAL;232000;27840;ZAR2;28/12/2021 13:28
RUA HENRIQUE PASSINI 562 - APT 301 - SERRA - 30220-380 - BELO HORIZONTE - MG;SERRA;1993;360;182,26;182,26;P4;0,18986;AP;RESIDENCIAL;600000;18000;ZA;10/12/2021 09:29
RUA HENRIQUE SALES 109 - GARAGE 123 - LUXEMBURGO - 30380-280 - BELO HORIZONTE - MG;LUXEMBURGO;2016;2673;8,45;8,45;P5;0,00075;VR;RESIDENCIAL;30370,77;911,12;ZPAM;10/12/2021 15:59
