Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA MATIAS BARBOSA 173 - FLORESTA - 31015-160 - BELO HORIZONTE - MG;FLORESTA;1946;382,5;185,35;185,35;P3;1;CA;RESIDENCIAL;780000;46800;ZA;15/09/2021
RUA MARCO AURELIO DE MIRANDA 159 - APT 201 - BURITIS - 30575-210 - BELO HORIZONTE - MG;BURITIS;1997;569;209,29;209,29;P3;0,166667;AP;RESIDENCIAL;604513,24;18135,39;ZAR2;15/09/2021
RUA JUIZ DE FORA 115 - SALA 1402 - BARRO PRETO - 30180-060 - BELO HORIZONTE - MG;BARRO PRETO;1996;900;37,6;37,6;P3;0,005761;SL;NAO RESIDENCIAL;175000;5250;ZCBH;15/09/2021
RUA JUIZ DE FORA 115 - SALA 1403 - BARRO PRETO - 30180-060 - BELO HORIZONTE - MG;BARRO PRETO;1996;900;38,88;38,88;P3;0,005958;SL;NAO RESIDENCIAL;175000;5250;ZCBH;15/09/2021
RUA JUIZ DE FORA 115 - SALA 1404 - BARRO PRETO - 30180-060 - BELO HORIZONTE - MG;BARRO PRETO;1996;900;35,15;35,15;P3;0,005386;SL;NAO RESIDENCIAL;175000;5250;ZCBH;15/09/2021
RUA JUIZ DE FORA 115 - SALA 1401 - BARRO PRETO - 30180-060 - BELO HORIZONTE - MG;BARRO PRETO;1996;900;40,65;40,65;P3;0,006228;SL;NAO RESIDENCIAL;175000;5250;ZCBH;15/09/2021
RUA ALVA 200 - APT 502 BLOCO 10 - JULIANA - 31744-560 - BELO HORIZONTE - MG;JULIANA;2020;11857,15;62,92;62,92;P4;0,003729;AP;RESIDENCIAL;189807,62;5694,22;ZAR2;15/09/2021
RUA JOAO FERNANDES DE OLIVEIRA 230 - BLOCO 4 APT 202 - PLANALTO - 31730-620 - BELO HORIZONTE - MG;PLANALTO;2000;5217;50,64;50,64;P3;0,008929;AP;RESIDENCIAL;164043,33;4921,29;ZAR2;15/09/2021
RUA DOUTOR DAVID JARDIM 226 - SANTA MONICA - 31530-480 - BELO HORIZONTE - MG;SANTA MONICA;2014;180,6;174,97;174,97;P2;1;CA;RESIDENCIAL;550000;16500;ZAR2;15/09/2021
RUA FRANCISCO BRESSANE 139 - APT 304 - FLORESTA - 31015-170 - BELO HORIZONTE - MG;FLORESTA;2013;690,5;129,55;259,1;P4;0,05082;AP;RESIDENCIAL;505000;30300;ZA;15/09/2021
RUA PROFESSOR MORAES 562 - SALA 607 - SAVASSI - 30150-903 - BELO HORIZONTE - MG;SAVASSI;1979;1173;38,47;38,47;P3;0,00602;SL;NAO RESIDENCIAL;174324,89;5229,74;ZCBH;15/09/2021
RUA PROFESSOR MORAES 562 - GARAGE 14 - SAVASSI - 30150-903 - BELO HORIZONTE - MG;SAVASSI;1979;1173;11,24;11,24;P3;0,001758;VC;NAO RESIDENCIAL;46766,83;1403;ZCBH;15/09/2021
RUA PATRICIO BARBOSA 27 - BLOCO A3 APT 402 - CONJUNTO CALIFORNIA II - 30855-330 - BELO HORIZONTE - MG;CONJUNTO CALIFORNIA II;1982;41830;75;75;P2;0,001544;AP;RESIDENCIAL;160000;4800;ZAP;15/09/2021
AVE PERIMETRAL 2370 - CASA 44 BLOCO 22 - DISTRITO INDUSTRIAL DO JATOBA - 30670-020 - BELO HORIZONTE - MG;DISTRITO INDUSTRIAL DO JATOBA;2010;24945,31;42,88;42,88;P3;0,006026;CA;RESIDENCIAL;140000;4200;ZE;16/09/2021
RUA BERNARDO GUIMARAES 2032 - APT 805 - LOURDES - 30140-087 - BELO HORIZONTE - MG;LOURDES;2001;1500;76,59;76,59;P4;0,00913;AP;RESIDENCIAL;267194,94;8015,84;ZCBH;16/09/2021
RUA CERCADINHO 149 - BLOCO II APT 404 - SALGADO FILHO - 30550-160 - BELO HORIZONTE - MG;SALGADO FILHO;1997;1420;48,31;48,31;P3;0,01859;AP;RESIDENCIAL;160000;4800;ZAP;16/09/2021
RUA COMENDADOR TEIXEIRA DA COSTA 342 - APT 102 BLOCO BL 13 - SANTA AMELIA - 31555-440 - BELO HORIZONTE - MG;SANTA AMELIA;2018;22050,55;49,25;49,25;P3;0,002083;AP;RESIDENCIAL;174845,91;5245,37;ZAR2;16/09/2021
RUA DEPUTADO BERNARDINO DE SENA FIGUEIREDO 511 - APT 400 - CIDADE NOVA - 31170-210 - BELO HORIZONTE - MG;CIDADE NOVA;2011;360;247,87;247,87;P4;0,17862;AP;RESIDENCIAL;1010000;30300;ZA;16/09/2021
RUA DESEMBARGADOR JORGE FONTANA 80 - GARAGE 118 - BELVEDERE - 30320-670 - BELO HORIZONTE - MG;BELVEDERE;2009;2112;15,89;15,89;P3;0,001221;VC;NAO RESIDENCIAL;54942,06;1648,26;ZP3;16/09/2021
RUA DESEMBARGADOR JORGE FONTANA 80 - SALA 1403 - BELVEDERE - 30320-670 - BELO HORIZONTE - MG;BELVEDERE;2009;2112;58,99;58,99;P3;0,004532;SL;NAO RESIDENCIAL;275831,34;8274,94;ZP3;16/09/2021
RUA HELIO PELLEGRINO 193 - APT 303 - SAO JOAO BATISTA - 31515-350 - BELO HORIZONTE - MG;SAO JOAO BATISTA;2021;761,8;50,55;50,55;P3;0,055178;AP;RESIDENCIAL;217900;6537;ZAP;16/09/2021
RUA JORNALISTA GUILHERME APGAUA 121 - APT 302 - BURITIS - 30575-270 - BELO HORIZONTE - MG;BURITIS;2009;900;233,47;233,47;P4;0,06516;AP;RESIDENCIAL;735000;22050;ZAR2;16/09/2021
RUA PAULO PIEDADE CAMPOS 15 - APT 1204 BLOCO 2 - ESTORIL - 30494-225 - BELO HORIZONTE - MG;ESTORIL;2013;8062,47;137,2;137,2;P5;0,00662;AP;RESIDENCIAL;640000;19200;ZAR2;16/09/2021
RUA PAULO PIEDADE CAMPOS 909 - APT 302 - ESTORIL - 30494-225 - BELO HORIZONTE - MG;ESTORIL;1995;533,85;141,28;141,28;P3;0,14272;AP;RESIDENCIAL;393323,52;11799,7;ZAR2;16/09/2021
RUA RIO GRANDE DO NORTE 57 - SALA 406 - SANTA EFIGENIA - 30130-130 - BELO HORIZONTE - MG;SANTA EFIGENIA;2000;541,5;44,24;44,24;P4;0,011149;SL;NAO RESIDENCIAL;212918,27;6387,54;ZCBH;16/09/2021
RUA ROSINHA SIGAUD 479 - APT 202 - CAICARAS - 30770-560 - BELO HORIZONTE - MG;CAICARAS;1998;300;92,6;92,6;P3;0,16392;AP;RESIDENCIAL;270688,32;8120,64;ZAP;16/09/2021
RUA TENENTE GARRO 400 - APT 101 - SANTA EFIGENIA - 30240-360 - BELO HORIZONTE - MG;SANTA EFIGENIA;1991;369;103,88;103,88;P3;0,13736;AP;RESIDENCIAL;271126,8;8133,8;ZA;16/09/2021
RUA ULISSES MARCONDES ESCOBAR 420 - APT 304 - BURITIS - 30575-110 - BELO HORIZONTE - MG;BURITIS;2003;757;106,98;106,98;P3;0,0628;AP;RESIDENCIAL;291354,46;8740,63;ZAR2;16/09/2021
RUA ZURICK 600 - APT 203 - NOVA SUISSA - 30421-128 - BELO HORIZONTE - MG;NOVA SUISSA;1970;643,5;103,29;103,29;P3;0,064799;AP;RESIDENCIAL;275000;8250;ZAP;16/09/2021
RUA AMERICO MACEDO 512 - APT 302 - GUTIERREZ - 30441-102 - BELO HORIZONTE - MG;GUTIERREZ;1970;516;140;140;P3;0,142795;AP;RESIDENCIAL;490000;14700;ZA;16/09/2021
RUA FLOR DE INDIO 100 - BLOCO V APT 204 EDIF FLAMBOYANT - INDAIA - 31270-215 - BELO HORIZONTE - MG;INDAIA;1999;17269;56,6;56,6;P3;0,002813;AP;RESIDENCIAL;210000;6300;ZAP;16/09/2021
RUA SANTA CATARINA 1380 - APT 1004 - LOURDES - 30170-088 - BELO HORIZONTE - MG;LOURDES;1990;922;91,75;91,75;P4;0,017654;AP;RESIDENCIAL;445905;13377,15;ZCBH;16/09/2021
RUA MARIA AMELIA MELLO 1030 - APT 502 BLOCO 2 - SANTA HELENA - 30642-160 - BELO HORIZONTE - MG;SANTA HELENA;2021;1047,75;50,69;50,69;P4;0,005936;AP;RESIDENCIAL;205000;6150;ZAP;16/09/2021
RUA DOM BRAZ BALTAZAR 95 - CACHOEIRINHA - 31150-100 - BELO HORIZONTE - MG;CACHOEIRINHA;2010;360;106,47;106,47;P2;0,368623;GP;NAO RESIDENCIAL;198629,55;5958,88;ZAR2;16/09/2021
RUA ENGENHO DO SUL - ENGENHO NOGUEIRA - 31320-490 - BELO HORIZONTE - MG;ENGENHO NOGUEIRA;0;360;0;0;TE;1;LV;TERRITORIAL;226800;40824;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 305 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;233000;6990;ZAR2;16/09/2021
RUA CRISTINA 99 - APT 202 - ANCHIETA - 30310-692 - BELO HORIZONTE - MG;ANCHIETA;1995;600;172,44;172,44;P4;0,07796;AP;RESIDENCIAL;719247,24;21577,41;ZA;16/09/2021
RUA DAS PEROLAS 140 - APT 307 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA FRANCISCO AUGUSTO ROCHA 66 - APT 104 BLOCO 2 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2011;5966,61;87,59;87,59;P3;0,00677;AP;RESIDENCIAL;370000;11100;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 302 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1507 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;235200,03;7056;ZAR2;16/09/2021
RUA JACOB MARRA DE FREITAS 257 - BLOCO 3 APT 103 - SERRA VERDE - 31630-280 - BELO HORIZONTE - MG;SERRA VERDE;1982;10653;56,63;56,63;P2;0,0093;AP;RESIDENCIAL;141390,68;4241,72;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 903 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;233000;6990;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 202 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA LUDGERO DOLABELA 390 - APT 702 - GUTIERREZ - 30441-051 - BELO HORIZONTE - MG;GUTIERREZ;2000;1320;109,51;109,51;P4;0,015599;AP;RESIDENCIAL;590000;17700;ZA;16/09/2021
RUA DAS PEROLAS 140 - APT 204 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;253401,2;7602,03;ZAR2;16/09/2021
RUA LUDGERO DOLABELA 390 - GARAGE 3 - GUTIERREZ - 30441-051 - BELO HORIZONTE - MG;GUTIERREZ;2000;1320;6,89;6,89;P4;0,000982;VR;RESIDENCIAL;30839,97;925,19;ZA;16/09/2021
RUA DAS PEROLAS 140 - APT 1501 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;259978,75;7799,36;ZAR2;16/09/2021
RUA SOBRAL 207 - CASA 3 - SANTA LUCIA - 30360-410 - BELO HORIZONTE - MG;SANTA LUCIA;2003;972;157,36;157,36;P3;0,333334;CA;RESIDENCIAL;1350000;40500;ZAR1;16/09/2021
RUA DAS PEROLAS 140 - APT 604 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1205 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;247544,53;7426,33;ZAR2;16/09/2021
RUA LUGANO 55 - APT 203 - EUROPA - 31620-550 - BELO HORIZONTE - MG;EUROPA;2019;360;74,16;74,16;P3;0,085964;AP;RESIDENCIAL;191804,33;5754,12;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 802 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA CORNELIO CERQUEIRA 461 - PADRE EUSTAQUIO - 30730-482 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1969;227,26;48;48;P2;1;BA;RESIDENCIAL;273983,28;8219,49;ZA;16/09/2021
RUA DAS PEROLAS 140 - APT 1306 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;252294,5;7568,83;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 107 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;54,54;54,54;P4;0,004357;AP;RESIDENCIAL;257582,07;7727,46;ZAR2;16/09/2021
AVE MIGUEL PERRELA 509 - APT 201 - CASTELO - 31330-290 - BELO HORIZONTE - MG;CASTELO;2004;840;145;145;P4;0,053633;AP;RESIDENCIAL;545000;16350;ZAR2;16/09/2021
RUA CANTOR LUIZ GONZAGA 130 - APT 301 - CASTELO - 30840-340 - BELO HORIZONTE - MG;CASTELO;1999;420;129,35;129,35;P3;0,108795;AP;RESIDENCIAL;365982,89;10979,48;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 105 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;57,56;57,56;P4;0,004598;AP;RESIDENCIAL;259371,38;7781,14;ZAR2;16/09/2021
AVE DAS CASTANHOLAS 171 - BLOCO 12 APT 302 - CONJUNTO CALIFORNIA I - 30850-760 - BELO HORIZONTE - MG;CONJUNTO CALIFORNIA I;1979;59600;76,76;76,76;P3;0,001801;AP;RESIDENCIAL;320000;9600;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 1001 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;226000;6780;ZAR2;16/09/2021
RUA MEXICO 490 - CASA 2 - JARDIM LEBLON - 31540-250 - BELO HORIZONTE - MG;JARDIM LEBLON;2011;360;60,19;120,38;P3;0,25;CA;RESIDENCIAL;200000;12000;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 204 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;107,68;P4;0,004301;AP;RESIDENCIAL;215000;12900;ZAR2;16/09/2021
RUA DAS OFICINAS 520 - CASA 02 - ESPLANADA - 30280-070 - BELO HORIZONTE - MG;ESPLANADA;1992;396;243,57;243,57;P3;0,61563;CA;RESIDENCIAL;770000;23100;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 1005 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;233000;6990;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 301 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1004 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;249722,88;7491,68;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1303 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;248753;7462,59;ZAR2;16/09/2021
RUA GERALDO LUCIO VASCONCELOS 885 - APT 302 - BURITIS - 30575-859 - BELO HORIZONTE - MG;BURITIS;2015;1230,23;163,1;163,1;P4;0,03453;AP;RESIDENCIAL;428312,11;12849,36;ZAR2;16/09/2021
RUA UIRAPIANA 157 - BLOCO 10 APT 2 - ALIPIO DE MELO - 30830-460 - BELO HORIZONTE - MG;ALIPIO DE MELO;1979;18220;74;74;P3;0,005565;AP;RESIDENCIAL;182324,16;5469,72;ZAR2;16/09/2021
RUA FRANCISCO DESLANDES 857 - APT 1402 - ANCHIETA - 30310-530 - BELO HORIZONTE - MG;ANCHIETA;1999;944;186,68;186,68;P4;0,03471;AP;RESIDENCIAL;1190000;35700;ZA;16/09/2021
RUA DAS PEROLAS 140 - APT 307 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;100,2;P4;0,004002;AP;RESIDENCIAL;215000;12900;ZAR2;16/09/2021
RUA PADRE MARINHO 318 - APT 1804 - SANTA EFIGENIA - 30140-040 - BELO HORIZONTE - MG;SANTA EFIGENIA;2020;2223,75;134,57;134,57;P4;0,01004;AP;RESIDENCIAL;850000;25500;ZCBH;16/09/2021
RUA PADRE MARINHO 318 - APT 1805 - SANTA EFIGENIA - 30140-040 - BELO HORIZONTE - MG;SANTA EFIGENIA;2020;2223,75;136,85;136,85;P4;0,01021;AP;RESIDENCIAL;850000;25500;ZCBH;16/09/2021
RUA DAS PEROLAS 140 - APT 403 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;229507,37;6885,22;ZAR2;16/09/2021
RUA MARIA CANDIDA DE JESUS 154 - APT 504 - PAQUETA - 31330-460 - BELO HORIZONTE - MG;PAQUETA;2014;720;188,72;188,72;P3;0,0833;AP;RESIDENCIAL;1000000;30000;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 1308 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;236915,95;7107,47;ZAR2;16/09/2021
RUA CELUTA RAMIRES NORONHA 283 - APT 301 - JARDIM DOS COMERCIARIOS - 31640-150 - BELO HORIZONTE - MG;JARDIM DOS COMERCIARIOS;2021;360;48,15;48,15;P3;0,087141;AP;RESIDENCIAL;195000;5850;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 1505 BLOCO 1 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;263611,07;7908,33;ZAR2;16/09/2021
RUA ENGENHEIRO AMARO LANARI 25 - BLOCO 2 APT 301 - ANCHIETA - 30310-580 - BELO HORIZONTE - MG;ANCHIETA;2002;6634,99;289,69;289,69;P5;0,01124;AP;RESIDENCIAL;1620110,84;48603,32;ZA;16/09/2021
RUA COMANDANTE ARY LOPES 12 - CASA 2 - SANTA AMELIA - 31560-170 - BELO HORIZONTE - MG;SANTA AMELIA;2016;360;167,08;167,08;P3;0,5324;CA;RESIDENCIAL;580000;17400;ZAP;16/09/2021
RUA DAS PEROLAS 140 - APT 405 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;242322,88;7269,68;ZAR2;16/09/2021
RUA RIO DE JANEIRO 2018 - APT 102 - LOURDES - 30160-046 - BELO HORIZONTE - MG;LOURDES;1994;600;176,36;176,36;P4;0,071884;AP;RESIDENCIAL;899436;26983,08;ZCBH;16/09/2021
RUA DAS PEROLAS 140 - APT 901 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1006 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;255158,38;7654,75;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1106 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;257620,59;7728,61;ZAR2;16/09/2021
RUA MUZAMBINHO 63 - APT 20 - ANCHIETA - 30310-498 - BELO HORIZONTE - MG;ANCHIETA;1977;2700;118,66;118,66;P3;0,027777;AP;RESIDENCIAL;495298,71;14858,96;ZA;16/09/2021
RUA DAS PEROLAS 140 - APT 1202 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;226000;6780;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1204 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;249255,8;7477,67;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1301 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;50,1;50,1;P4;0,004002;AP;RESIDENCIAL;241164,32;7234,92;ZAR2;16/09/2021
RUA DAS PEROLAS 140 - APT 1506 BLOCO 2 - SANTA MARIA - 30525-500 - BELO HORIZONTE - MG;SANTA MARIA;2021;11084,74;53,84;53,84;P4;0,004301;AP;RESIDENCIAL;265327,38;7959,82;ZAR2;16/09/2021
RUA BOAVENTURA 67 - BLOCO III APT 407 - SAO FRANCISCO - 31270-020 - BELO HORIZONTE - MG;SAO FRANCISCO;1998;4950;47,06;47,06;P3;0,0078;AP;RESIDENCIAL;174513,21;5235,39;ZESFR;16/09/2021
AVE HERACLITO MOURAO DE MIRANDA 3303 - APT 1004 BLOCO III - BANDEIRANTES - 31365-283 - BELO HORIZONTE - MG;BANDEIRANTES;2011;6032,91;71,45;71,45;P3;0,0063;AP;RESIDENCIAL;250000;7500;ZAP;16/09/2021
RUA SAO JOAO DA VEREDA 139 - BLOCO 6 APT 401 - SANTA BRANCA - 31565-480 - BELO HORIZONTE - MG;SANTA BRANCA;1999;3600;59,81;59,81;P3;0,00838;AP;RESIDENCIAL;199584,12;5987,52;ZAP;16/09/2021
RUA ITAJUBA 1945 - APT 1201 - SAGRADA FAMILIA - 31035-540 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1992;1200;142,16;142,16;P4;0,020398;AP;RESIDENCIAL;435000;13050;ZAP;16/09/2021
RUA RODRIGUES CALDAS 475 - APT 702 - SANTO AGOSTINHO - 30190-120 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1992;1200;222,2;222,2;P4;0,03705;AP;RESIDENCIAL;1106556;33196,68;ZCBH;16/09/2021
RUA ELSON NUNES DE SOUZA 142 - APT 104 - CASTELO - 30840-530 - BELO HORIZONTE - MG;CASTELO;2010;420;84,91;84,91;P3;0,062688;AP;RESIDENCIAL;395000;11850;ZAR2;16/09/2021
RUA ELSON NUNES DE SOUZA 730 - APT 401 BLOCO 2 - CASTELO - 30840-530 - BELO HORIZONTE - MG;CASTELO;2010;2657,6;93,68;93,68;P3;0,012077;AP;RESIDENCIAL;410000;12300;ZAR2;16/09/2021
RUA AMOROSO COSTA - SANTA LUCIA - 30350-570 - BELO HORIZONTE - MG;SANTA LUCIA;0;528;0;0;TE;1;LV;TERRITORIAL;474672;85440,96;ZAR1;16/09/2021
AVE AGGEO PIO SOBRINHO 201 - APT 301 BLOCO 2 - BURITIS - 30575-834 - BELO HORIZONTE - MG;BURITIS;2018;2953,19;164,29;164,29;P4;0,01595;AP;RESIDENCIAL;530000;15900;ZAR2;16/09/2021
RUA ENGENHEIRO ALBERTO PONTES 184 - APT 701 - BURITIS - 30492-020 - BELO HORIZONTE - MG;BURITIS;2002;1800;102,9;102,9;P4;0,017968;AP;RESIDENCIAL;412317,01;12369,51;ZAR2;16/09/2021
RUA JULIO DE CASTILHO 133 - APT 403 BLOCO 4 - CINQUENTENARIO - 30570-080 - BELO HORIZONTE - MG;CINQUENTENARIO;2013;17696,91;56,16;56,16;P3;0,001858;AP;RESIDENCIAL;240000;7200;ZAP;16/09/2021
RUA PADRE NOBREGA 352 - APT 102 - MINAS BRASIL - 30730-230 - BELO HORIZONTE - MG;MINAS BRASIL;2021;391;159,03;159,03;P3;0,139051;AP;RESIDENCIAL;650000;19500;ZAP;16/09/2021
RUA PERNAMBUCO 353 - SALA 509 5 - FUNCIONARIOS - 30130-151 - BELO HORIZONTE - MG;FUNCIONARIOS;1998;1920;44,31;44,31;P4;0,00336;SL;NAO RESIDENCIAL;242043,38;7261,3;ZCBH;16/09/2021
RUA PERNAMBUCO 353 - GARAGE 1 2 SUBSL - FUNCIONARIOS - 30130-151 - BELO HORIZONTE - MG;FUNCIONARIOS;1998;1920;8,7;8,7;P4;0,00066;VC;NAO RESIDENCIAL;54999,97;1649,99;ZCBH;16/09/2021
RUA CARMELITA PRATES DA SILVA 424 - APT 703 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,16;59,16;P3;0,006949;AP;RESIDENCIAL;279400;8382;ZAP;16/09/2021
RUA DOIS MIL DUZENTOS E VINTE E SETE 430 - APT 501 BLOCO 3 - PALMEIRAS - 30575-642 - BELO HORIZONTE - MG;PALMEIRAS;2020;25644,42;54,24;54,24;P4;0,001954;AP;RESIDENCIAL;215000;6450;ZAR2;16/09/2021
RUA QUATRO MIL DUZENTOS E VINTE E DOIS 20 - APT 1504 BLOCO 2 - MANTIQUEIRA - 00000-000 - BELO HORIZONTE - MG;MANTIQUEIRA;2019;11740,1;54,67;54,67;P3;0,00422;AP;RESIDENCIAL;211900;6357;ZAR2;16/09/2021
RUA PROFESSOR ELOY DE MATTOS 260 - APT 203 BLOCO 11 - CAMARGOS - 30520-520 - BELO HORIZONTE - MG;CAMARGOS;2009;10311;45,62;45,62;P3;0,003661;AP;RESIDENCIAL;163740,21;4912,2;ZAR2;16/09/2021
RUA JOAO FERREIRA CARDOSO 185 - BRASIL INDUSTRIAL - 30626-190 - BELO HORIZONTE - MG;BRASIL INDUSTRIAL;0;200;0;0;TE;1;LV;TERRITORIAL;200000;36000;ZAP;16/09/2021
